session_id,target
97,0.0013478682591899147
98,2.4856890790339936e-05
99,1.987595266204258e-05
100,0.00018938577880399466
101,5.53834251503385e-05
102,0.12511249536871985
103,0.00020162623946583962
104,0.00028511174523146774
105,0.00017192507964747505
106,6.023317066662876e-05
107,0.014624067184397606
108,0.00018014883479756618
109,7.168924131429348e-06
110,1.946372054084317e-05
111,0.0006260177973250201
112,5.398892587909984e-07
113,0.0005992832215697241
114,2.7751428247385655e-06
115,3.9411363198091894e-05
116,3.668628454184987e-05
117,0.00020707061275196723
118,0.006083387776543449
119,0.0002761414498381452
120,0.001139701907286764
121,1.9492766544213876e-05
122,3.1525859254525103e-05
123,5.761055867364872e-05
124,0.00026999647643902034
125,0.0021011196678550207
126,2.8811517101128824e-06
127,1.3535805610961712e-06
128,5.519020842217329e-05
129,0.004633289971383954
130,0.005926213512707279
131,0.0002350129085962534
132,0.003423946855962382
133,0.0027577850040219083
134,5.0612031672901073e-05
135,2.964757310540194e-06
136,0.0011345416679899383
137,6.883899711315378e-05
138,0.00493920339390159
139,7.592660525832296e-06
140,9.354907566910444e-05
141,5.105615809608212e-07
142,3.842296925134511e-05
143,0.0001332205782823286
144,0.004180301251405712
145,2.213686736818406e-06
146,0.0006991601933249347
147,7.283585746130277e-05
148,0.003826318164385184
149,0.00282463227201906
150,0.03427150563019467
151,1.6516963954643972e-06
152,0.020973864128458388
153,7.87746721344566e-05
154,0.00012166693568463939
155,0.00021273675351987423
156,2.708345378719763e-05
157,1.9571282962262013e-05
158,0.0017504244799131507
159,0.00011962431824249684
160,2.5373139677786538e-05
161,0.006405589776967155
162,7.622444327875297e-05
163,0.0004921562002188937
164,0.004963830453938774
165,9.639169147838255e-06
166,1.2823320222705788e-05
167,0.012333025145480233
168,0.00282463227201906
169,0.002155058093152038
170,0.0005363580428166801
171,0.003090320661445952
172,0.0008246360962695551
173,0.00032384702839914235
174,0.0009479525863882607
175,0.20489298793828448
176,0.004568892958213506
177,0.014083245038459738
178,1.0308674258070797e-05
179,0.00015651823992097864
180,0.0016192277674538515
181,4.173193954951305e-05
182,0.001416483852374686
183,2.2312507524407245e-05
184,0.00013644721807517266
185,0.00012330546741099024
186,0.0007684268281857121
187,4.56149767692005e-06
188,3.6976976188066835e-06
189,0.0038337891059913648
190,0.00032620397833349896
191,8.573493727419583e-05
192,3.504542447440428e-05
193,0.006028810758903777
194,0.0008693035913251038
195,6.252000527168985e-05
196,2.353872929468114e-05
197,0.0011354555289743837
198,0.0034383215888970247
199,0.013823958070708055
200,1.8071006996629052e-05
201,0.00019227707559237316
202,0.020699256266876322
203,3.579820229983156e-06
204,0.00025067675029333725
205,0.0056578705450613595
206,1.3073156825052671e-08
207,0.0008842020939579629
208,0.0011707447346644992
209,2.76943639621657e-06
210,0.010127030796999822
211,0.001309455717444261
212,0.011094388605697223
213,1.565242704211007e-05
214,0.020847898407948953
215,0.0010863590318658937
216,0.004910515739159851
217,0.03361818559702649
218,0.0017351870211545193
219,0.00030712283218421624
220,0.0029227359657616253
221,0.0035043831308684066
222,4.810336080169949e-05
223,0.03639390296216859
224,0.0013101110822951792
225,0.014728508825582494
226,0.0058155524118524695
227,0.004216405645211625
228,0.0008114244706576755
229,4.955652095566449e-05
230,0.001969109637651529
231,9.978295588369127e-05
232,2.2815505842168748e-05
233,2.1256439966190237e-05
234,0.002639208383996388
235,0.00017082666338299628
236,0.00021375027968990564
237,0.002678469122970872
238,0.002381994663514555
239,0.00041987305916124196
240,0.005665465762319582
241,0.00010981985269750635
242,6.300353063996573e-08
243,1.0485602045739916e-07
244,4.023794270811166e-05
245,0.0004493490508776636
246,8.982628898739657e-05
247,0.08011597304935666
248,0.0007815314467603645
249,4.614221942585436e-05
250,0.0005900126527400751
251,0.03253728514001009
252,3.610673628878354e-05
253,3.931482398085964e-05
254,0.0005845786556576642
255,0.001901902105339851
256,2.2725487594380964e-07
257,0.0002233288292209731
258,0.008704546963326058
259,0.0041895022528503495
260,0.0010162974007167259
261,0.0002314035659334986
262,0.001806244743404713
263,0.0007551304553156583
264,0.002274605090833742
265,0.00010665639845391022
266,6.554291485165796e-06
267,2.0067595776068916e-09
268,0.00014438441265641322
269,0.0007657491145404563
270,0.00025211523785768545
271,8.467274145978334e-06
272,9.636445235687794e-05
273,1.3420413523302147e-05
274,0.002163896042846607
275,0.008398138796912985
276,3.2039304683495484e-06
277,0.002040423935815639
278,0.01383883652070415
279,7.981712526991287e-06
280,0.0031287864109095383
281,7.994942707761743e-05
282,0.008559399233616333
283,0.0026744672893772125
284,0.00012659908231059654
285,1.4079962010116331e-05
286,5.306480634064162e-07
287,0.002668737577889331
288,4.279577076100228e-06
289,0.0008361547053620402
290,1.7389167121099656e-05
291,0.0017854223822782117
292,0.0012802713409802045
293,0.006162576820751269
294,0.00040450486099907903
295,2.5894517161462217e-05
296,2.586616176794971e-05
297,0.00010737634772967743
298,8.023932881000833e-05
299,1.0291626714699142e-06
300,4.1443569495614555e-05
301,1.3995385354525088e-05
302,0.0002574891677269485
303,5.481099962144291e-05
304,0.012019624435184183
305,0.05905941704570673
306,1.3042678692713574e-05
307,0.00259434896360276
308,0.0001543264356942123
309,0.0020367500916767707
310,2.3637297128886942e-05
311,0.005743239652747041
312,0.015309989248297195
313,0.0003880029698584357
314,2.1482673459380265e-05
315,0.0006357639909622864
316,4.380967487968934e-05
317,0.002761051334926951
318,3.575970681671067e-05
319,7.832616165772683e-05
320,0.000309656234024093
321,0.010287606794328802
322,3.7374154702176964e-05
323,2.8754177259897176e-05
324,0.0034041949305344795
325,0.00848209801566034
326,0.002695039086176982
327,0.0003390169880374541
328,0.004014054851210012
329,2.5373139677786538e-05
330,3.638318195120872e-06
331,0.009898552612905629
332,0.0005384412975247754
333,0.2529952906907998
334,2.4476270484237517e-05
335,3.658114133716814e-05
336,0.00020690018100761928
337,0.012242679150695076
338,0.01677164996584438
339,0.0009659599745940032
340,0.005529754729328186
341,4.799132603194726e-06
342,0.004061803091184817
343,0.004373913664238589
344,0.012967528731859627
345,0.0015755114292482482
346,7.628693886522005e-05
347,0.5319592306645755
348,8.876572484465467e-06
349,9.896078609714007e-06
350,0.007439582329049091
351,0.001401447848449602
352,0.0678266510791783
353,0.0429783726044608
354,0.0022419499114986756
355,0.01039455695909745
356,0.0004381562360385098
357,0.0005352432825626299
358,5.868893874738924e-05
359,0.09764679504785505
360,0.00011801633542334038
361,0.0023032382676149614
362,0.0008406013105436103
363,0.00018683765071062547
364,0.0010799081991627406
365,3.200995583651819e-06
366,1.9776233405380637e-08
367,2.2929852758606587e-06
368,0.006147768785293915
369,0.007380925814900646
370,3.738261103632158e-05
371,0.0027575407231397154
372,9.969374401298146e-06
373,6.254789165585493e-06
374,1.5448058764678309e-06
375,4.0740356856425926e-05
376,0.005289615730093405
377,0.0008967932291845299
378,2.7595349932342474e-05
379,3.3191087069233414e-06
380,6.85727578310389e-05
381,0.0011602999764911133
382,0.006414289700799129
383,3.8840226307545966e-05
384,7.540472734981042e-05
385,0.005183731235358202
386,0.00014431470420061532
387,0.001209732167701471
388,0.0028605926357966314
389,8.058182489561885e-06
390,1.1164772231554598e-05
391,0.00012146704634482881
392,0.002247356687850461
393,0.00011223418039984839
394,1.14491480823402e-05
395,3.9734719283727126e-05
396,0.0005083643223941807
397,8.744926608133929e-05
398,0.001579329991116396
399,4.8253276911772493e-08
400,0.00026801404679104593
401,5.945322037440579e-07
402,0.00018810752796892728
403,9.769958395174375e-05
404,0.04005415295055638
405,0.000859237189501404
406,0.010752792613038836
407,6.561652921548036e-05
408,1.3712256163994403e-05
409,0.004967852067107672
410,0.0005157340647638528
411,1.2878430894953334e-05
412,5.91076534296368e-05
413,0.0017028444490235334
414,7.145605453212772e-05
415,7.691944752602867e-07
416,0.00013128847791653054
417,0.008729082288489022
418,3.7293491750147903e-06
419,1.9126581834681766e-05
420,0.0030095026352975193
421,0.001513462940520135
422,0.0027575407231397154
423,6.467915467292134e-05
424,0.00010927640540141014
425,4.797528477648139e-08
426,0.47306193161957427
427,0.0001196394775787638
428,1.3814073034150622e-08
429,0.0033745020521697565
430,2.5373139677786538e-05
431,5.2908570603983e-06
432,0.011736151080136615
433,5.3252882850949814e-05
434,0.0012054714934689693
435,5.4981525650752635e-05
436,0.00032477155042868767
437,0.00016898676125155825
438,0.00026687843193854793
439,0.00012432339482815598
440,2.0913422588532013e-07
441,4.676837857086504e-05
442,0.00012452124439857201
443,9.260943675759777e-06
444,5.0252503717744225e-05
445,0.0008459260711617955
446,0.002446365796080768
447,0.00010210131625209189
448,0.009323626339944973
449,0.00018125586805567079
450,0.0009688941749185237
451,0.0013763949481944535
452,0.01162292974191738
453,0.0015060461698965127
454,1.0759024535936347e-05
455,5.966935732687051e-05
456,7.375340066283121e-05
457,8.3018785393795e-05
458,0.0004619802134316595
459,0.0001461632703669362
460,0.0627998454954725
461,6.85727578310389e-05
462,1.0383013469020792e-06
463,8.273598261325713e-07
464,0.00012703789173232664
465,0.005262285560803771
466,8.175883567850274e-05
467,0.0029972914876855274
468,5.645677253239721e-05
469,0.0003009959844253032
470,0.00022169873939784714
471,0.017613246930508863
472,2.895852748541876e-06
473,0.0017351870211545193
474,1.2803512076359932e-06
475,0.017829239154726208
476,4.603497775126676e-06
477,0.00015911140532054202
478,0.0018394144466910248
479,0.5345876006826072
480,0.0003864586517160372
481,0.021157632838507405
482,0.00046596010288143554
483,0.005095724979916325
484,0.00264627301231781
485,0.016778589456021453
486,0.0002571344107586362
487,0.00014498874916891506
488,2.2037529196070485e-05
489,0.0018735449125196488
490,0.00020979752312002731
491,0.008648438875262624
492,0.003171128529205189
493,0.0009340567180394388
494,0.00015788739197934075
495,0.000277437420612644
496,0.03663660238607912
497,0.0013055979317516608
498,0.0014952393251508652
499,1.4951077325305902e-09
500,0.0070110915652772735
501,0.0038925289823059906
502,0.04543056755955516
503,0.03271667957288989
504,0.0032131851516060926
505,0.000404804549845714
506,8.08836989437174e-06
507,0.0029569638819230254
508,0.0008191373802258093
509,0.0001436162369537203
510,0.00014067411014179995
511,2.0532686761138133e-07
512,0.0006485815349396903
513,8.964430840742224e-05
514,0.009597654295374123
515,0.00027900400270258497
516,0.00759072179621476
517,0.00020791248543440918
518,1.1107070527587052e-05
519,0.0008421521806251951
520,3.9882072787652914e-05
521,0.0733035576214125
522,0.09406868600691803
523,3.0863359254177306e-06
524,0.002140871050548201
525,0.0015068993699816333
526,6.843102207769239e-05
527,0.002016638397830618
528,0.005221452790313977
529,0.00015270836257047645
530,2.602920280825694e-06
531,4.259068011571569e-05
532,0.0001063901032203763
533,2.234116523761842e-06
534,0.03689572492664472
535,1.1449213506999871e-07
536,0.0017165193902330567
537,0.0009793274962079884
538,0.007349295185754578
539,0.001987754470384407
540,2.0765602990356095e-06
541,0.001903169187316835
542,0.00018274389276967334
543,0.002134591975868566
544,0.01460510728999323
545,0.0008965525652823236
546,5.214708715612838e-05
547,0.002937660911275318
548,2.7447061442798847e-06
549,0.003547433803257327
550,0.0016477475460626482
551,0.012845613185476496
552,0.0011682457336783113
553,3.3002021635520174e-06
554,3.113354823455417e-05
555,4.423962912086423e-06
556,0.017349205768604607
557,0.0002358460928390653
558,0.0014845304630661518
559,0.00026363154955501744
560,0.0005044555500528896
561,0.00026023686229035637
562,0.005063609694800598
563,0.0004160584655872844
564,0.0016388900202953971
565,0.003313079198564614
566,0.0005249133362969997
567,1.1885958209535949e-05
568,0.0001348817318200956
569,0.0028209679245870863
570,4.848756004918956e-05
571,0.00010930448486882457
572,0.09057169870643678
573,6.371175891197826e-06
574,9.291671839919541e-06
575,2.7758818651262013e-06
576,0.001732229947584053
577,0.0002992139938948531
578,3.4657005931642258e-06
579,0.00025976955168831057
580,9.455981056659719e-05
581,0.01614931533867912
582,9.864125341282167e-05
583,5.687603861832916e-05
584,0.04904185992365699
585,0.00015298468993387262
586,0.0004899975959605669
587,0.0026847797426489332
588,0.006797734915721117
589,0.05728384514088535
590,3.3406611685900955e-06
591,0.00014449754777140495
592,2.213686736818406e-06
593,2.3314670128258097e-08
594,5.198581216678653e-06
595,0.0009605094211554606
596,0.0037754555831022592
597,0.0018337427023065764
598,6.35319269130179e-05
599,0.0002448343622408846
600,0.0036782258568911737
601,0.0021762319530368047
602,0.009359107273576216
603,6.658935340838155e-05
604,0.000218826256306797
605,0.007882044132404262
606,0.003903897245678333
607,0.0029544232215474903
608,0.0010492132824929778
609,0.004029359292213174
610,3.6768833934320673e-07
611,9.246832956606678e-05
612,0.025067602235108243
613,3.6976976188066835e-06
614,6.173941202188593e-05
615,0.0007508387698563889
616,0.00024627008957494445
617,0.00010617651580803006
618,1.1975866269718823e-05
619,3.067282927993694e-05
620,0.04052170297955287
621,0.00010747619841097986
622,0.09085985563366615
623,0.0015550033360195795
624,5.868893874738924e-05
625,0.03687925203025655
626,0.0054362193907313795
627,6.477268267618674e-06
628,2.278792513788631e-08
629,0.0012431504597978941
630,3.6976976188066835e-06
631,0.00034616070787571993
632,0.001961123190828946
633,0.01620495731821786
634,0.001465128650154189
635,3.2911303484608737e-06
636,0.000144198678285083
637,1.0369061565741215e-05
638,0.00267625489736091
639,8.878240427043244e-05
640,1.2818220239866302e-06
641,0.0015218759372890623
642,0.0001344694517120806
643,0.0364964765025705
644,0.00012519037858739306
645,0.09204599401902572
646,0.001198839147635913
647,4.7815454997872e-05
648,0.0001965817001088797
649,0.0012296658377936424
650,2.040410068554396e-05
651,0.005927038387148383
652,0.11057145648952164
653,0.0017667214869357334
654,0.00024955958068134974
655,0.012194637071118874
656,0.0151348990106169
657,2.5916271006564416e-05
658,1.3061624610091907e-05
659,0.0007103280707008362
660,0.000957570332639658
661,0.00018978463865352633
662,6.261739610485917e-05
663,0.00010596185611392808
664,0.0002647778880760248
665,0.0001130155177028462
666,0.0028612488593027898
667,0.0026120837505631106
668,0.04436523273318749
669,1.1193475570815946e-05
670,5.862927318477857e-06
671,0.00986323232957037
672,0.04161329573997931
673,0.055771121189696335
674,0.00783116941120583
675,0.012275146635106883
676,0.004161863373124703
677,0.00035104313406238787
678,0.01580803034357559
679,0.00010796081948549697
680,0.014691060941529211
681,9.951085019565974e-05
682,5.862927318477857e-06
683,0.00010818529458447947
684,0.04590949111331538
685,3.1525859254525103e-05
686,0.0004277812404758632
687,0.0015431284279555405
688,0.03946076640588577
689,0.02000262687634455
690,0.0006674343896972745
691,0.0008910170412150685
692,0.00013644721807517266
693,0.0032378255263077796
694,0.0010016089210566849
695,4.5441309272252286e-05
696,9.82404083980879e-05
697,0.0021683414895719223
698,0.0013970051181560986
699,6.348930121097839e-05
700,0.00022861523414204938
701,0.0005898494722336149
702,0.00029484898994166896
703,0.0002671078782995437
704,0.03676744409692785
705,8.449933040064878e-05
706,4.7454527943269177e-05
707,2.4424151629348212e-05
708,0.00014436737150632417
709,0.1491869393975778
710,0.0007251224660302738
711,0.0003427982094362066
712,0.0011747758956671774
713,3.3622759883406494e-05
714,0.023496777420953883
715,5.065038031170049e-06
716,0.0003437913863008267
717,0.0022544929786774506
718,0.0003950995377748484
719,7.302572610388798e-05
720,5.1875692974007914e-06
721,0.00015323790420619592
722,9.085083029489765e-05
723,0.010188926073951794
724,0.003479886516072015
725,4.656107577170227e-06
726,0.0001463703139861699
727,0.007158564488554942
728,0.01358316557935006
729,0.004770948304640397
730,0.005379247864965115
731,5.981124326913751e-05
732,9.382217849590057e-05
733,4.129151570785985e-07
734,0.000594911942815632
735,0.03284069163396196
736,6.349975626991939e-08
737,7.363758158917585e-06
738,0.0008376720750130518
739,0.0002752304833546492
740,0.00019882675080396003
741,6.80600822191235e-05
742,0.0038565682020878546
743,0.00959284601794323
744,0.00023280976164419915
745,0.003856444496515096
746,0.002375583798771574
747,0.0002053083369279538
748,1.721925128622867e-05
749,0.010987197496258825
750,0.00013441639167313167
751,3.8087337247175496e-06
752,1.2990501353917995e-05
753,1.480880889469412e-05
754,7.821523924027365e-05
755,1.4838320382394896e-05
756,0.0006423747115335882
757,0.009530120580961365
758,0.0005711562067729069
759,1.6536264057971702e-05
760,4.774643424950281e-05
761,0.0035230366448314164
762,0.00014039555162519084
763,0.0032660087907411205
764,0.006860961853725177
765,0.06361934866121881
766,2.3247662428826455e-06
767,0.003460790046272001
768,4.5044646606690653e-05
769,0.00013430709438547878
770,0.03211289598891752
771,0.005630961530087837
772,0.0013615468097155957
773,9.085083029489765e-05
774,0.0015611511049203471
775,5.6565936310727543e-05
776,0.029301609700463752
777,0.09518328133385247
778,0.0002809224836356571
779,1.0774765948839058e-05
780,8.075979900895204e-05
781,0.01906630571216447
782,0.04490873549876718
783,0.011461930634580933
784,0.00010697493759183483
785,2.4124651735889294e-05
786,0.007925559502657475
787,2.208991628838087e-05
788,1.0990876838737226e-05
789,0.0019720680164248224
790,0.00056383768033592
791,0.0030337723034908055
792,7.321608966014695e-05
793,0.0015453375522862364
794,0.004100020570290458
795,0.00035498157573143977
796,1.498171231861179e-06
797,0.001451219893947174
798,6.041968711111134e-06
799,7.986163847479572e-07
800,0.005372044517829299
801,0.0001444848734580175
802,0.003906553042466605
803,1.0311704725614307e-05
804,0.0003318528878617093
805,0.00023098224790087246
806,1.7611659964660865e-09
807,8.604779930648464e-06
808,1.1789868122103067e-06
809,0.4735009308170037
810,0.001685846684305966
811,3.693307193632355e-06
812,0.0019702826244622175
813,0.0003057206852747238
814,0.014793393169315123
815,0.017955463562826346
816,0.0003253218574405286
817,0.00637944378241536
818,0.00016726289054369166
819,0.0006727574936441268
820,0.04475991806767903
821,0.0025844343734014457
822,0.011670006132381885
823,0.11947976221041426
824,0.0001001189863680263
825,0.00282463227201906
826,2.221155235826012e-05
827,0.004605089608627036
828,0.006354834094690576
829,0.003955962212750554
830,7.048933965264461e-05
831,0.024031726688356563
832,0.0017639423566089346
833,5.238446186386337e-05
834,1.5002341164803015e-05
835,0.0031561322713493157
836,5.496733496790128e-05
837,0.00010028029631407203
838,1.6260977691716645e-05
839,0.0020281938630215142
840,9.24647603531243e-06
841,0.0003063487190839867
842,0.001001073041469506
843,0.011207987124281848
844,0.008017703469932424
845,9.889933629316431e-05
846,1.3995385354525088e-05
847,9.593192541667921e-05
848,5.562959114939353e-06
849,4.9810399119636266e-05
850,0.00023164914654520973
851,3.2482592317823433e-06
852,3.614587596645136e-05
853,0.005522688757686717
854,1.2375923031883387e-05
855,6.541522342583374e-06
856,8.470119740526812e-06
857,3.1525859254525103e-05
858,0.0013425253405080942
859,0.008055025514825606
860,0.0005617453733069598
861,0.0063669002384912025
862,0.00012043403907933278
863,0.00042680025549311356
864,0.00017952635725557284
865,0.0001405575998410564
866,0.0006077250582648803
867,0.0001873595795620224
868,0.00025270770679293924
869,2.789304581471757e-06
870,1.2462146064394038e-05
871,1.4418702576715616e-05
872,0.0025099906274192833
873,3.8799813047520907e-07
874,0.0001928853878334937
875,0.002039300733048539
876,0.005781207406204843
877,0.03321345603597346
878,9.090554808390619e-05
879,1.0039346727924555e-05
880,0.001291165926061062
881,8.608349437414672e-05
882,0.0055038437405873185
883,0.07501103033377957
884,0.011283825614679877
885,0.0006923013148575257
886,6.433236959260872e-05
887,3.098699348556935e-05
888,2.3335614749924225e-06
889,0.0005280207097126817
890,2.789304581471757e-06
891,1.600958278282768e-05
892,0.0015594690994435493
893,3.1525859254525103e-05
894,0.006265476369113822
895,0.001029072233491361
896,0.04796403996692119
897,2.4466334615689567e-05
898,0.034715184233195376
899,0.00012922620038478212
900,0.0013165247387819698
901,0.0006383273932738199
902,0.00020449606219281793
903,0.00014631702115103782
904,0.002651905414188972
905,0.001602730742513543
906,0.00010198510465509928
907,0.03602870923295172
908,0.0016667691574127528
909,5.039779120553255e-05
910,0.00017634888693325264
911,2.5691336123086703e-06
912,6.158744668792598e-05
913,1.1756100888739341e-05
914,0.0005446833838484861
915,0.002212931480684213
916,0.00045940824978475263
917,7.501573366821067e-05
918,2.698684745992697e-05
919,5.868893874738924e-05
920,0.026736379157359654
921,0.02961359945169256
922,8.206932961978376e-06
923,0.0009983897287888707
924,5.495082491959564e-06
925,0.005589214534757216
926,2.853447887899589e-06
927,0.0003574230075478797
928,0.0016949743028746996
929,0.004801094325522727
930,0.22290846396022387
931,0.0041255957852651855
932,0.001990614680306738
933,0.00041987305916124196
934,0.0004016494401645362
935,2.6931478715445907e-06
936,0.00033217527902018243
937,5.7093668580043755e-05
938,0.0035536541685361085
939,0.0011374622219275745
940,0.0008516468290720252
941,4.966828198852876e-07
942,0.00015094663478256064
943,0.003559687372999441
944,0.00037064524685020175
945,0.02703553806856983
946,0.0001715259086677992
947,4.3076443555277635e-06
948,2.621967264471294e-09
949,1.0046849136445813e-05
950,9.031417354574131e-05
951,0.001530177013547732
952,6.072315927287299e-05
953,0.00016761288960287496
954,0.0338360962544711
955,0.000251128941854916
956,3.6976976188066835e-06
957,2.853447887899589e-06
958,0.0006029445333576703
959,0.21043306718957508
960,2.979681135231759e-06
961,7.788104566093447e-06
962,0.0033244003919854293
963,3.1881566289122257e-06
964,0.018193850620386164
965,0.00018453096848950062
966,0.003323522164595394
967,1.851919556799003e-06
968,0.0003326602846043937
969,1.1546604803899865e-07
970,0.0003101279280307035
971,0.001478440003977091
972,4.614819737039341e-05
973,0.0012326185343513015
974,0.0001695048614560731
975,0.0003650414534096021
976,0.00015367500051511378
977,0.0009309081771715832
978,0.00035355494868929537
979,0.014284984459813356
980,2.1296583229156034e-07
981,1.6929757536230645e-06
982,0.00020295763066609766
983,0.0018934269170915142
984,4.3520908331266495e-05
985,0.01836913893061795
986,0.0022155639770153877
987,0.003701220248676027
988,0.0003750592409556921
989,0.0017832979329599284
990,2.03442185799064e-06
991,0.002248886641284709
992,0.0001826478541603957
993,2.5323654345128698e-05
994,2.7179488195286976e-06
995,1.3782232302765575e-05
996,8.457170262192294e-07
997,0.04452554494166106
998,0.0060063413771414675
999,0.004412381286640807
1000,0.01898347782338198
1001,4.18452948144057e-05
1002,0.06876839650895503
1003,5.384357500249106e-06
1004,2.65864319826173e-05
1005,0.00013240899736314198
1006,0.001827033151254295
1007,4.226592232609936e-06
1008,0.07062147162986047
1009,0.013173486513602834
1010,2.708345378719763e-05
1011,0.0016616795553743946
1012,8.83845965379992e-05
1013,0.0003473359618273784
1014,0.00024105445707450253
1015,0.00013671588491926228
1016,0.001466478857214393
1017,0.0014584627094309769
1018,1.089956402936265e-05
1019,1.589796614975476e-05
1020,0.0004240158995641086
1021,4.209168477296332e-05
1022,0.0015483563123728508
1023,2.2544122565076323e-06
1024,3.1839055383274986e-06
1025,0.01900059055310144
1026,0.002220548867181492
1027,1.506391877728078e-05
1028,0.0001377625377103237
1029,3.465802774125944e-05
1030,0.14427316323367653
1031,2.4221256004651377e-05
1032,0.00460214294586493
1033,1.7728929588683662e-07
1034,0.002498157391356609
1035,3.1958652845319505e-07
1036,0.009328465407592551
1037,0.00032153296683980345
1038,0.004131599294250974
1039,1.0473483368435948e-05
1040,0.005958353216521657
1041,0.0032875284928824294
1042,0.0019787365796912837
1043,0.00019358467078877637
1044,1.4193528984070896e-05
1045,0.0008036140617940076
1046,6.716936717749824e-05
1047,3.157203440848591e-08
1048,0.0015449947757408264
1049,3.527152862802786e-05
1050,0.036649098395076664
1051,0.004477849762729421
1052,0.00026625042150053347
1053,1.0374236501734703e-05
1054,0.01934135912343715
1055,0.0034431621970254546
1056,5.841221211415972e-06
1057,0.0001358255446736314
1058,3.291989401698455e-05
1059,0.000543644351866405
1060,0.0009086118164269579
1061,0.006558319690158347
1062,0.0001427445344188151
1063,0.0023828860559998886
1064,0.00035723223072663346
1065,2.2387342923154128e-06
1066,4.628230371564961e-05
1067,2.3629015093132826e-05
1068,0.002390065429973764
1069,1.1483985804383442e-05
1070,3.0719808165713918e-06
1071,0.001009866313516455
1072,6.985002428886044e-05
1073,0.0003022138609397068
1074,0.0010852764414039117
1075,0.0010438446035758854
1076,0.011270679973742996
1077,0.0010010121180110542
1078,6.680879476665429e-05
1079,4.060832198899968e-06
1080,0.06575781207825619
1081,7.156234626291788e-05
1082,0.01995744075324659
1083,3.458972794945813e-06
1084,5.2908570603983e-06
1085,0.0021988910643304673
1086,0.028131212862865764
1087,0.020106726351317182
1088,1.1307312957224042e-05
1089,1.8726105533605404e-05
1090,5.286781977234044e-07
1091,3.538420293258137e-05
1092,0.0035896323240115205
1093,0.03429663256131481
1094,0.010686853067358013
1095,0.00012147014191220607
1096,0.0003416727229400043
1097,0.0003346582560588575
1098,0.0001279708193263903
1099,0.0006876814825492986
1100,5.109521251612054e-05
1101,0.0005674491857638386
1102,0.0006822044371748022
1103,5.31379594492655e-06
1104,0.0030665883271788585
1105,0.003913396302720736
1106,1.0233067489888e-05
1107,0.0278461732337998
1108,6.44031274228237e-05
1109,4.879051340060564e-05
1110,0.0001505617566035868
1111,0.00012906434460955308
1112,0.0007349315694266535
1113,9.844121575308978e-05
1114,0.001021719993600488
1115,1.7389167121099656e-05
1116,0.0004577431747520815
1117,6.524034861747262e-05
1118,0.00010618623614825002
1119,0.00011523721701833403
1120,1.6761789709197738e-05
1121,1.3490449304094038e-05
1122,0.0011993049671702428
1123,0.0002939720438235809
1124,0.0010035719051561239
1125,7.282835115257033e-05
1126,0.002599455817277927
1127,4.544402091235772e-05
1128,0.002441223219896833
1129,0.0005182553308037025
1130,7.350789709668826e-07
1131,0.00036530270625563185
1132,0.014231276216670165
1133,0.004533458293952648
1134,2.7504979408597167e-06
